cell_id,district_id,district_name,year,treatment,event,metric,value_days,fit_quality,lon,lat
DHK_0034,DHK,Dhenkanal,2019,0,none,POS,288,good,85.71032672267731,20.879501565006784
DHK_0034,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.71032672267731,20.879501565006784
DHK_0035,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.82075956476451,20.893850170976226
DHK_0035,DHK,Dhenkanal,2019,0,none,POS,288,good,85.82075956476451,20.893850170976226
DHK_0035,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.82075956476451,20.893850170976226
DHK_0036,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.40956868192119,21.142540357183094
DHK_0036,DHK,Dhenkanal,2019,0,none,POS,288,good,85.40956868192119,21.142540357183094
DHK_0036,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.40956868192119,21.142540357183094
DHK_0037,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.60325843369203,21.023199681323685
DHK_0037,DHK,Dhenkanal,2019,0,none,POS,288,good,85.60325843369203,21.023199681323685
DHK_0037,DHK,Dhenkanal,2019,0,none,EOS,,good,85.60325843369203,21.023199681323685
DHK_0038,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.50611861819625,20.923006988452443
DHK_0038,DHK,Dhenkanal,2019,0,none,POS,288,good,85.50611861819625,20.923006988452443
DHK_0038,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.50611861819625,20.923006988452443
DHK_0039,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.65101210509026,21.062430218354177
DHK_0039,DHK,Dhenkanal,2019,0,none,POS,288,good,85.65101210509026,21.062430218354177
DHK_0039,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.65101210509026,21.062430218354177
DHK_0040,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.82975422901438,20.849643581579283
DHK_0040,DHK,Dhenkanal,2019,0,none,POS,288,good,85.82975422901438,20.849643581579283
DHK_0040,DHK,Dhenkanal,2019,0,none,EOS,,good,85.82975422901438,20.849643581579283
DHK_0041,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.80633989393412,20.893750083754018
DHK_0041,DHK,Dhenkanal,2019,0,none,POS,288,good,85.80633989393412,20.893750083754018
DHK_0041,DHK,Dhenkanal,2019,0,none,EOS,,good,85.80633989393412,20.893750083754018
DHK_0042,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.83215674333101,20.78732243055178
DHK_0042,DHK,Dhenkanal,2019,0,none,POS,288,good,85.83215674333101,20.78732243055178
DHK_0042,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.83215674333101,20.78732243055178
DHK_0043,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.21559949664065,20.774794195470008
DHK_0043,DHK,Dhenkanal,2019,0,none,POS,288,good,85.21559949664065,20.774794195470008
DHK_0043,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.21559949664065,20.774794195470008
DHK_0044,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.70814874248937,21.02131861448911
DHK_0044,DHK,Dhenkanal,2019,0,none,POS,288,good,85.70814874248937,21.02131861448911
DHK_0044,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.70814874248937,21.02131861448911
DHK_0045,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.67759281894962,20.775360351043254
DHK_0045,DHK,Dhenkanal,2019,0,none,POS,288,good,85.67759281894962,20.775360351043254
DHK_0045,DHK,Dhenkanal,2019,0,none,EOS,,good,85.67759281894962,20.775360351043254
